literal_factor,algorithm,clause_factor,prop_equal,treewidth,prop_deterministic,num_variables,answer,instance,time,sat,repetitiveness
3,d4,2.2,0,37,0.7,70,0.0,70-2.2-3-0-0.7-0-34,51.88,,0
3,minic2d,2.2,0,37,0.79,70,0.0,70-2.2-3-0-0.79-0-37,10.58,,0
3,dpmc,2.2,0,37,0.92,70,0,70-2.2-3-0-0.92-0-16,0.14,,0
3,minic2d,2.2,0,32,0.51,70,0.0,70-2.2-3-0-0.51-0-13,2.42,,0
3,cachet,2.2,0,37,0.88,70,0,70-2.2-3-0-0.88-0-23,20.33,,0
3,cachet,2.2,0,35,0.43,70,0,70-2.2-3-0-0.43-0-35,12.54,,0
3,c2d,2.2,0,35,0.39,70,0.0,70-2.2-3-0-0.39-0-50,57.62,,0
3,dpmc,2.2,0,36,0.53,70,0,70-2.2-3-0-0.53-0-88,10.0,,0
3,d4,2.2,0,33,0.46,70,0.0,70-2.2-3-0-0.46-0-78,20.25,,0
3,dpmc,2.2,0,36,0.32,70,0,70-2.2-3-0-0.32-0-50,17.44,,0
3,minic2d,2.2,0,33,0.82,70,0.0,70-2.2-3-0-0.82-0-85,5.42,,0
3,dpmc,2.2,0,37,0.23,70,0,70-2.2-3-0-0.23-0-56,43.79,,0
3,c2d,2.2,0,36,0.1,70,1.009347e-16,70-2.2-3-0-0.1-0-32,22.19,,0
3,dpmc,2.2,0,33,0.06,70,2.01511e-10,70-2.2-3-0-0.06-0-60,19.5,,0
3,cachet,2.2,0,35,0.41,70,2.98488e-13,70-2.2-3-0-0.41-0-86,4.07,,0
3,cachet,2.2,0,37,0.35,70,0,70-2.2-3-0-0.35-0-25,3.23,,0
3,d4,2.2,0,34,0.83,70,0.0,70-2.2-3-0-0.83-0-87,134.88,,0
3,c2d,2.2,0,37,0.91,70,0.0,70-2.2-3-0-0.91-0-88,52.88,,0
3,cachet,2.2,0,34,0.47,70,0,70-2.2-3-0-0.47-0-4,6.14,,0
3,dpmc,2.2,0,37,0.32,70,0,70-2.2-3-0-0.32-0-52,15.49,,0
3,c2d,2.2,0,37,0.0,70,3.847789e-10,70-2.2-3-0-0.0-0-50,72.93,,0
3,dpmc,2.2,0,34,0.65,70,0,70-2.2-3-0-0.65-0-67,0.12,,0
3,c2d,2.2,0,35,0.41,70,0.0,70-2.2-3-0-0.41-0-72,48.03,,0
3,c2d,2.2,0,35,0.23,70,3.115922e-13,70-2.2-3-0-0.23-0-62,43.46,,0
3,minic2d,2.2,0,37,0.95,70,0.0,70-2.2-3-0-0.95-0-99,6.58,,0
3,minic2d,2.2,0,37,0.01,70,0.0,70-2.2-3-0-0.01-0-23,18.02,,0
3,cachet,2.2,0,37,0.66,70,0,70-2.2-3-0-0.66-0-20,8.06,,0
3,minic2d,2.2,0,35,0.93,70,0.0,70-2.2-3-0-0.93-0-16,1.9,,0
3,c2d,2.2,0,34,0.87,70,0.0,70-2.2-3-0-0.87-0-100,42.35,,0
3,d4,2.2,0,39,0.48,70,,70-2.2-3-0-0.48-0-74,240.22,,0
3,dpmc,2.2,0,36,0.68,70,0,70-2.2-3-0-0.68-0-40,0.23,,0
3,c2d,2.2,0,36,0.31,70,0.0,70-2.2-3-0-0.31-0-50,37.69,,0
3,d4,2.2,0,36,0.41,70,0.0,70-2.2-3-0-0.41-0-4,134.45,,0
3,minic2d,2.2,0,36,0.6,70,0.0,70-2.2-3-0-0.6-0-9,9.68,,0
3,cachet,2.2,0,37,0.79,70,0,70-2.2-3-0-0.79-0-57,5.61,,0
3,d4,2.2,0,35,0.77,70,0.0,70-2.2-3-0-0.77-0-13,59.78,,0
3,cachet,2.2,0,36,0.73,70,0,70-2.2-3-0-0.73-0-9,2.62,,0
3,minic2d,2.2,0,36,0.48,70,0.0,70-2.2-3-0-0.48-0-57,15.71,,0
3,d4,2.2,0,34,0.37,70,0.0,70-2.2-3-0-0.37-0-81,87.16,,0
3,d4,2.2,0,37,0.91,70,,70-2.2-3-0-0.91-0-42,163.71,,0
3,d4,2.2,0,35,0.79,70,0.0,70-2.2-3-0-0.79-0-29,37.47,,0
3,dpmc,2.2,0,36,0.03,70,1.97764e-12,70-2.2-3-0-0.03-0-80,80.31,,0
3,c2d,2.2,0,36,0.96,70,0.0,70-2.2-3-0-0.96-0-87,102.81,,0
3,c2d,2.2,0,36,0.29,70,2.075603e-15,70-2.2-3-0-0.29-0-13,27.09,,0
3,cachet,2.2,0,35,0.05,70,6.27516e-10,70-2.2-3-0-0.05-0-87,4.41,,0
3,d4,2.2,0,36,0.69,70,0.0,70-2.2-3-0-0.69-0-19,70.74,,0
3,cachet,2.2,0,37,0.56,70,0,70-2.2-3-0-0.56-0-36,6.41,,0
3,c2d,2.2,0,36,0.27,70,,70-2.2-3-0-0.27-0-64,362.61,,0
3,d4,2.2,0,37,0.67,70,,70-2.2-3-0-0.67-0-70,212.74,,0
3,d4,2.2,0,37,0.49,70,,70-2.2-3-0-0.49-0-63,162.95,,0
3,c2d,2.2,0,36,0.59,70,0.0,70-2.2-3-0-0.59-0-19,60.75,,0
3,c2d,2.2,0,35,0.11,70,1.039946e-11,70-2.2-3-0-0.11-0-93,71.38,,0
3,dpmc,2.2,0,34,0.47,70,0,70-2.2-3-0-0.47-0-4,0.41,,0
3,dpmc,2.2,0,34,0.38,70,0,70-2.2-3-0-0.38-0-87,2.48,,0
3,cachet,2.2,0,35,0.85,70,0,70-2.2-3-0-0.85-0-90,7.22,,0
3,cachet,2.2,0,35,0.99,70,0,70-2.2-3-0-0.99-0-49,8.49,,0
3,cachet,2.2,0,34,0.61,70,0,70-2.2-3-0-0.61-0-91,1.36,,0
3,cachet,2.2,0,36,0.31,70,0,70-2.2-3-0-0.31-0-53,6.91,,0
3,c2d,2.2,0,34,0.68,70,0.0,70-2.2-3-0-0.68-0-55,26.52,,0
3,cachet,2.2,0,37,0.09,70,1.05409e-10,70-2.2-3-0-0.09-0-50,21.37,,0
3,d4,2.2,0,38,0.26,70,,70-2.2-3-0-0.26-0-19,372.28,,0
3,c2d,2.2,0,36,0.37,70,0.0,70-2.2-3-0-0.37-0-43,41.08,,0
3,d4,2.2,0,35,0.41,70,0.0,70-2.2-3-0-0.41-0-20,130.75,,0
3,minic2d,2.2,0,34,0.07,70,0.0,70-2.2-3-0-0.07-0-92,10.91,,0
3,d4,2.2,0,36,0.82,70,0.0,70-2.2-3-0-0.82-0-4,48.98,,0
3,d4,2.2,0,35,0.83,70,0.0,70-2.2-3-0-0.83-0-18,77.52,,0
3,c2d,2.2,0,38,0.99,70,,70-2.2-3-0-0.99-0-82,99.66,,0
3,d4,2.2,0,37,0.31,70,,70-2.2-3-0-0.31-0-77,142.18,,0
3,c2d,2.2,0,36,0.78,70,0.0,70-2.2-3-0-0.78-0-38,53.32,,0
3,dpmc,2.2,0,35,0.85,70,0,70-2.2-3-0-0.85-0-97,0.05,,0
3,d4,2.2,0,36,0.79,70,0.0,70-2.2-3-0-0.79-0-78,129.8,,0
3,c2d,2.2,0,36,0.56,70,0.0,70-2.2-3-0-0.56-0-90,106.35,,0
3,cachet,2.2,0,38,0.96,70,0,70-2.2-3-0-0.96-0-29,9.15,,0
3,c2d,2.2,0,37,0.94,70,0.0,70-2.2-3-0-0.94-0-31,90.96000000000001,,0
3,cachet,2.2,0,34,0.61,70,0,70-2.2-3-0-0.61-0-52,2.5,,0
3,c2d,2.2,0,34,0.06,70,9.49434e-13,70-2.2-3-0-0.06-0-56,14.12,,0
3,minic2d,2.2,0,36,0.65,70,0.0,70-2.2-3-0-0.65-0-7,5.26,,0
3,c2d,2.2,0,38,1.0,70,,70-2.2-3-0-1.0-0-15,514.64,1,0
3,cachet,2.2,0,35,0.75,70,0,70-2.2-3-0-0.75-0-66,3.18,,0
3,minic2d,2.2,0,33,0.68,70,0.0,70-2.2-3-0-0.68-0-69,17.2,,0
3,d4,2.2,0,37,0.7,70,0.0,70-2.2-3-0-0.7-0-43,88.87,,0
3,c2d,2.2,0,36,0.04,70,5.432464e-12,70-2.2-3-0-0.04-0-46,61.46,,0
3,cachet,2.2,0,36,0.39,70,0,70-2.2-3-0-0.39-0-71,4.94,,0
3,cachet,2.2,0,35,0.98,70,0,70-2.2-3-0-0.98-0-64,3.72,,0
3,minic2d,2.2,0,34,0.64,70,0.0,70-2.2-3-0-0.64-0-20,11.32,,0
3,cachet,2.2,0,36,0.47,70,0,70-2.2-3-0-0.47-0-93,17.43,,0
3,c2d,2.2,0,37,0.72,70,0.0,70-2.2-3-0-0.72-0-71,92.22999999999999,,0
3,c2d,2.2,0,33,0.33,70,0.0,70-2.2-3-0-0.33-0-91,36.39,,0
3,dpmc,2.2,0,34,0.68,70,0,70-2.2-3-0-0.68-0-54,0.06,,0
3,cachet,2.2,0,36,0.73,70,0,70-2.2-3-0-0.73-0-83,17.63,,0
3,dpmc,2.2,0,37,0.86,70,0,70-2.2-3-0-0.86-0-84,0.05,,0
3,d4,2.2,0,35,0.43,70,0.0,70-2.2-3-0-0.43-0-29,83.18,,0
3,dpmc,2.2,0,38,0.14,70,0,70-2.2-3-0-0.14-0-67,13.35,,0
3,cachet,2.2,0,38,0.72,70,0,70-2.2-3-0-0.72-0-20,15.93,,0
3,d4,2.2,0,36,0.59,70,,70-2.2-3-0-0.59-0-1,243.37,,0
3,c2d,2.2,0,36,0.06,70,1.566494e-12,70-2.2-3-0-0.06-0-74,68.96000000000001,,0
3,cachet,2.2,0,32,0.74,70,0,70-2.2-3-0-0.74-0-3,4.81,,0
3,dpmc,2.2,0,34,0.3,70,0,70-2.2-3-0-0.3-0-8,0.92,,0
3,cachet,2.2,0,37,0.07,70,5.31023e-13,70-2.2-3-0-0.07-0-67,14.17,,0
3,cachet,2.2,0,36,0.92,70,0,70-2.2-3-0-0.92-0-66,9.2,,0
3,dpmc,2.2,0,35,0.83,70,0,70-2.2-3-0-0.83-0-18,0.05,,0
3,minic2d,2.2,0,37,0.02,70,0.0,70-2.2-3-0-0.02-0-14,29.73,,0
3,minic2d,2.2,0,35,0.69,70,0.0,70-2.2-3-0-0.69-0-79,5.16,,0
3,minic2d,2.2,0,35,0.82,70,0.0,70-2.2-3-0-0.82-0-92,10.86,,0
3,cachet,2.2,0,35,0.01,70,1.03978e-11,70-2.2-3-0-0.01-0-90,14.71,,0
3,cachet,2.2,0,34,0.67,70,0,70-2.2-3-0-0.67-0-3,3.72,,0
3,minic2d,2.2,0,34,0.84,70,0.0,70-2.2-3-0-0.84-0-89,2.48,,0
3,d4,2.2,0,36,0.26,70,,70-2.2-3-0-0.26-0-74,307.51,,0
3,c2d,2.2,0,35,0.84,70,0.0,70-2.2-3-0-0.84-0-13,92.13,,0
3,dpmc,2.2,0,37,0.45,70,0,70-2.2-3-0-0.45-0-22,2.39,,0
3,dpmc,2.2,0,35,0.94,70,0,70-2.2-3-0-0.94-0-3,0.04,,0
3,cachet,2.2,0,33,0.64,70,0,70-2.2-3-0-0.64-0-7,3.04,,0
3,minic2d,2.2,0,36,0.24,70,0.0,70-2.2-3-0-0.24-0-96,7.76,,0
3,d4,2.2,0,37,0.49,70,,70-2.2-3-0-0.49-0-35,355.75,,0
3,d4,2.2,0,37,0.28,70,,70-2.2-3-0-0.28-0-53,701.43,,0
3,minic2d,2.2,0,32,0.98,70,0.0,70-2.2-3-0-0.98-0-96,2.87,,0
3,cachet,2.2,0,36,0.6,70,0,70-2.2-3-0-0.6-0-89,4.98,,0
3,cachet,2.2,0,35,0.2,70,8.32151e-15,70-2.2-3-0-0.2-0-32,7.87,,0
3,c2d,2.2,0,38,0.6,70,,70-2.2-3-0-0.6-0-14,236.97,,0
3,c2d,2.2,0,38,0.62,70,,70-2.2-3-0-0.62-0-34,204.42000000000002,,0
3,c2d,2.2,0,36,0.24,70,1.304259e-12,70-2.2-3-0-0.24-0-48,54.83,,0
3,minic2d,2.2,0,35,0.72,70,0.0,70-2.2-3-0-0.72-0-96,49.91,,0
3,d4,2.2,0,36,0.07,70,,70-2.2-3-0-0.07-0-26,424.29,,0
3,dpmc,2.2,0,33,0.19,70,0,70-2.2-3-0-0.19-0-68,6.04,,0
3,minic2d,2.2,0,36,0.92,70,0.0,70-2.2-3-0-0.92-0-85,27.21,,0
3,d4,2.2,0,35,0.8,70,0.0,70-2.2-3-0-0.8-0-61,104.89,,0
3,dpmc,2.2,0,37,0.19,70,2.6013e-12,70-2.2-3-0-0.19-0-18,35.58,,0
3,c2d,2.2,0,35,0.11,70,1.765147e-10,70-2.2-3-0-0.11-0-23,90.06,,0
3,c2d,2.2,0,37,0.6,70,0.0,70-2.2-3-0-0.6-0-24,67.86,,0
3,d4,2.2,0,35,0.73,70,0.0,70-2.2-3-0-0.73-0-44,121.16,,0
3,c2d,2.2,0,37,0.02,70,2.024008e-12,70-2.2-3-0-0.02-0-2,61.2,,0
3,dpmc,2.2,0,36,0.22,70,0,70-2.2-3-0-0.22-0-9,1.52,,0
3,minic2d,2.2,0,35,0.36,70,0.0,70-2.2-3-0-0.36-0-85,10.45,,0
3,cachet,2.2,0,38,0.68,70,0,70-2.2-3-0-0.68-0-45,11.15,,0
3,d4,2.2,0,36,0.46,70,0.0,70-2.2-3-0-0.46-0-99,76.1,,0
3,dpmc,2.2,0,37,0.21,70,1.72494e-12,70-2.2-3-0-0.21-0-44,84.08,,0
3,minic2d,2.2,0,38,0.13,70,0.0,70-2.2-3-0-0.13-0-42,36.51,,0
3,dpmc,2.2,0,36,0.37,70,0,70-2.2-3-0-0.37-0-10,0.28,,0
3,cachet,2.2,0,35,0.05,70,3.98673e-12,70-2.2-3-0-0.05-0-60,8.62,,0
3,dpmc,2.2,0,33,0.77,70,0,70-2.2-3-0-0.77-0-9,0.16,,0
3,c2d,2.2,0,34,0.25,70,0.0,70-2.2-3-0-0.25-0-86,38.69,,0
3,cachet,2.2,0,36,0.07,70,4.48431e-10,70-2.2-3-0-0.07-0-70,5.5,,0
3,minic2d,2.2,0,38,0.25,70,0.0,70-2.2-3-0-0.25-0-87,23.69,,0
3,dpmc,2.2,0,34,0.53,70,0,70-2.2-3-0-0.53-0-74,0.33,,0
3,c2d,2.2,0,36,0.4,70,,70-2.2-3-0-0.4-0-93,174.99,,0
3,c2d,2.2,0,34,0.95,70,0.0,70-2.2-3-0-0.95-0-79,11.03,,0
3,c2d,2.2,0,36,0.71,70,0.0,70-2.2-3-0-0.71-0-69,70.2,,0
3,dpmc,2.2,0,36,0.03,70,0,70-2.2-3-0-0.03-0-35,244.36,,0
3,minic2d,2.2,0,36,0.6,70,0.0,70-2.2-3-0-0.6-0-86,3.93,,0
3,minic2d,2.2,0,34,0.1,70,0.0,70-2.2-3-0-0.1-0-6,6.27,,0
3,dpmc,2.2,0,34,0.67,70,0,70-2.2-3-0-0.67-0-3,0.08,,0
3,c2d,2.2,0,35,0.3,70,0.0,70-2.2-3-0-0.3-0-19,24.24,,0
3,dpmc,2.2,0,35,0.94,70,0,70-2.2-3-0-0.94-0-54,0.05,,0
3,minic2d,2.2,0,34,0.2,70,0.0,70-2.2-3-0-0.2-0-17,4.34,,0
3,minic2d,2.2,0,37,0.71,70,0.0,70-2.2-3-0-0.71-0-86,24.72,,0
3,d4,2.2,0,36,0.09,70,3.69704e-12,70-2.2-3-0-0.09-0-3,64.94,,0
3,cachet,2.2,0,38,0.96,70,0,70-2.2-3-0-0.96-0-9,14.84,,0
3,minic2d,2.2,0,35,0.23,70,0.0,70-2.2-3-0-0.23-0-60,6.31,,0
3,cachet,2.2,0,37,0.06,70,6.13853e-14,70-2.2-3-0-0.06-0-99,11.8,,0
3,dpmc,2.2,0,34,0.28,70,0,70-2.2-3-0-0.28-0-30,17.82,,0
3,dpmc,2.2,0,35,0.99,70,0,70-2.2-3-0-0.99-0-25,0.07,,0
3,c2d,2.2,0,37,0.52,70,0.0,70-2.2-3-0-0.52-0-64,57.55,,0
3,dpmc,2.2,0,36,0.8,70,0,70-2.2-3-0-0.8-0-26,0.1,,0
3,c2d,2.2,0,36,0.09,70,,70-2.2-3-0-0.09-0-59,214.53,,0
3,d4,2.2,0,37,0.95,70,0.0,70-2.2-3-0-0.95-0-27,85.43,,0
3,d4,2.2,0,38,0.51,70,,70-2.2-3-0-0.51-0-83,367.87,,0
3,d4,2.2,0,33,0.95,70,0.0,70-2.2-3-0-0.95-0-5,107.84,,0
3,cachet,2.2,0,36,0.37,70,0,70-2.2-3-0-0.37-0-12,6.32,,0
3,minic2d,2.2,0,37,0.63,70,0.0,70-2.2-3-0-0.63-0-69,30.34,,0
3,cachet,2.2,0,33,1.0,70,0,70-2.2-3-0-1.0-0-62,1.57,1,0
3,minic2d,2.2,0,36,0.0,70,0.0,70-2.2-3-0-0.0-0-35,53.85,,0
3,minic2d,2.2,0,34,0.51,70,0.0,70-2.2-3-0-0.51-0-19,3.3,,0
3,cachet,2.2,0,38,0.59,70,0,70-2.2-3-0-0.59-0-8,9.11,,0
3,c2d,2.2,0,37,0.45,70,0.0,70-2.2-3-0-0.45-0-91,48.98,,0
3,d4,2.2,0,34,0.33,70,,70-2.2-3-0-0.33-0-3,147.86,,0
3,minic2d,2.2,0,35,0.33,70,0.0,70-2.2-3-0-0.33-0-46,11.17,,0
3,minic2d,2.2,0,35,0.81,70,0.0,70-2.2-3-0-0.81-0-25,43.03,,0
3,d4,2.2,0,34,0.25,70,,70-2.2-3-0-0.25-0-57,115.69,,0
3,minic2d,2.2,0,38,0.28,70,0.0,70-2.2-3-0-0.28-0-49,56.89,,0
3,d4,2.2,0,35,0.47,70,0.0,70-2.2-3-0-0.47-0-83,45.83,,0
3,c2d,2.2,0,35,0.92,70,0.0,70-2.2-3-0-0.92-0-57,46.63,,0
3,dpmc,2.2,0,36,0.91,70,0,70-2.2-3-0-0.91-0-39,0.06,,0
3,dpmc,2.2,0,35,0.93,70,0,70-2.2-3-0-0.93-0-52,0.06,,0
3,cachet,2.2,0,35,0.64,70,0,70-2.2-3-0-0.64-0-50,5.92,,0
3,d4,2.2,0,35,0.39,70,0.0,70-2.2-3-0-0.39-0-20,82.33,,0
3,cachet,2.2,0,33,0.83,70,0,70-2.2-3-0-0.83-0-2,3.69,,0
3,dpmc,2.2,0,36,0.58,70,0,70-2.2-3-0-0.58-0-3,0.54,,0
3,d4,2.2,0,35,0.46,70,0.0,70-2.2-3-0-0.46-0-52,40.66,,0
3,minic2d,2.2,0,35,0.41,70,0.0,70-2.2-3-0-0.41-0-72,16.12,,0
3,minic2d,2.2,0,36,0.93,70,0.0,70-2.2-3-0-0.93-0-100,52.78,,0
3,minic2d,2.2,0,36,0.8,70,0.0,70-2.2-3-0-0.8-0-44,12.48,,0
3,d4,2.2,0,36,0.6,70,0.0,70-2.2-3-0-0.6-0-98,72.43,,0
3,d4,2.2,0,36,0.44,70,0.0,70-2.2-3-0-0.44-0-48,94.94,,0
3,c2d,2.2,0,36,0.08,70,2.264464e-15,70-2.2-3-0-0.08-0-23,38.76,,0
3,minic2d,2.2,0,36,0.36,70,0.0,70-2.2-3-0-0.36-0-23,29.44,,0
3,minic2d,2.2,0,36,0.68,70,0.0,70-2.2-3-0-0.68-0-60,3.24,,0
3,c2d,2.2,0,36,0.42,70,0.0,70-2.2-3-0-0.42-0-13,32.07,,0
3,cachet,2.2,0,36,0.24,70,1.20308e-15,70-2.2-3-0-0.24-0-10,17.36,,0
3,cachet,2.2,0,37,0.63,70,0,70-2.2-3-0-0.63-0-50,3.58,,0
3,minic2d,2.2,0,36,0.28,70,0.0,70-2.2-3-0-0.28-0-21,53.42,,0
3,cachet,2.2,0,36,0.36,70,9.89106e-13,70-2.2-3-0-0.36-0-36,23.28,,0
3,c2d,2.2,0,35,0.97,70,0.0,70-2.2-3-0-0.97-0-96,64.98,,0
3,d4,2.2,0,34,0.1,70,3.307365e-11,70-2.2-3-0-0.1-0-42,41.04,,0
3,c2d,2.2,0,36,0.17,70,,70-2.2-3-0-0.17-0-46,180.74,,0
3,minic2d,2.2,0,36,0.11,70,0.0,70-2.2-3-0-0.11-0-7,59.88,,0
3,cachet,2.2,0,33,0.88,70,0,70-2.2-3-0-0.88-0-71,2.17,,0
3,c2d,2.2,0,32,0.15,70,1.349136e-10,70-2.2-3-0-0.15-0-75,17.48,,0
3,c2d,2.2,0,36,0.31,70,4.354261e-11,70-2.2-3-0-0.31-0-20,35.6,,0
3,minic2d,2.2,0,37,0.56,70,0.0,70-2.2-3-0-0.56-0-79,8.34,,0
3,c2d,2.2,0,37,0.21,70,4.428166e-18,70-2.2-3-0-0.21-0-24,26.93,,0
3,minic2d,2.2,0,36,0.39,70,0.0,70-2.2-3-0-0.39-0-45,10.79,,0
3,d4,2.2,0,35,0.28,70,,70-2.2-3-0-0.28-0-15,309.01,,0
3,minic2d,2.2,0,37,0.1,70,0.0,70-2.2-3-0-0.1-0-95,20.54,,0
3,c2d,2.2,0,36,0.74,70,0.0,70-2.2-3-0-0.74-0-92,28.4,,0
3,cachet,2.2,0,34,0.48,70,0,70-2.2-3-0-0.48-0-47,5.43,,0
3,minic2d,2.2,0,36,0.62,70,0.0,70-2.2-3-0-0.62-0-50,19.53,,0
3,minic2d,2.2,0,37,0.03,70,0.0,70-2.2-3-0-0.03-0-91,29.46,,0
3,minic2d,2.2,0,37,0.59,70,0.0,70-2.2-3-0-0.59-0-65,13.36,,0
3,dpmc,2.2,0,35,0.04,70,7.55948e-12,70-2.2-3-0-0.04-0-48,54.44,,0
3,cachet,2.2,0,37,0.52,70,0,70-2.2-3-0-0.52-0-64,7.69,,0
3,d4,2.2,0,35,0.13,70,1.708772e-17,70-2.2-3-0-0.13-0-24,70.15,,0
3,d4,2.2,0,37,0.52,70,,70-2.2-3-0-0.52-0-78,299.23,,0
3,c2d,2.2,0,35,0.89,70,0.0,70-2.2-3-0-0.89-0-75,58.18,,0
3,dpmc,2.2,0,36,0.64,70,0,70-2.2-3-0-0.64-0-13,0.16,,0
3,c2d,2.2,0,36,0.99,70,0.0,70-2.2-3-0-0.99-0-17,60.44,,0
3,d4,2.2,0,36,0.21,70,,70-2.2-3-0-0.21-0-6,452.3,,0
3,d4,2.2,0,37,0.46,70,,70-2.2-3-0-0.46-0-3,219.36,,0
3,cachet,2.2,0,39,0.53,70,0,70-2.2-3-0-0.53-0-12,32.7,,0
3,minic2d,2.2,0,37,0.9,70,0.0,70-2.2-3-0-0.9-0-62,6.32,,0
3,d4,2.2,0,36,0.85,70,0.0,70-2.2-3-0-0.85-0-59,28.13,,0
3,dpmc,2.2,0,35,0.6,70,0,70-2.2-3-0-0.6-0-50,0.21,,0
3,dpmc,2.2,0,36,0.0,70,8.27338e-11,70-2.2-3-0-0.0-0-71,146.56,,0
3,minic2d,2.2,0,36,0.38,70,0.0,70-2.2-3-0-0.38-0-81,20.44,,0
3,dpmc,2.2,0,38,0.5,70,0,70-2.2-3-0-0.5-0-80,0.11,,0
3,d4,2.2,0,37,0.83,70,,70-2.2-3-0-0.83-0-59,435.3,,0
3,dpmc,2.2,0,37,0.78,70,0,70-2.2-3-0-0.78-0-55,0.06,,0
3,d4,2.2,0,35,0.61,70,,70-2.2-3-0-0.61-0-33,470.03,,0
3,c2d,2.2,0,36,0.96,70,0.0,70-2.2-3-0-0.96-0-28,27.53,,0
3,dpmc,2.2,0,34,0.48,70,0,70-2.2-3-0-0.48-0-73,1.35,,0
3,d4,2.2,0,35,0.84,70,0.0,70-2.2-3-0-0.84-0-99,59.32,,0
3,d4,2.2,0,35,0.07,70,2.645218e-10,70-2.2-3-0-0.07-0-18,45.49,,0
3,d4,2.2,0,37,0.84,70,,70-2.2-3-0-0.84-0-37,229.35,,0
3,cachet,2.2,0,35,0.72,70,0,70-2.2-3-0-0.72-0-35,2.87,,0
3,d4,2.2,0,35,1.0,70,0.0,70-2.2-3-0-1.0-0-78,134.27,1,0
3,d4,2.2,0,36,0.0,70,1.171666e-13,70-2.2-3-0-0.0-0-75,105.81,,0
3,minic2d,2.2,0,34,0.9,70,0.0,70-2.2-3-0-0.9-0-48,22.13,,0
3,d4,2.2,0,35,0.82,70,0.0,70-2.2-3-0-0.82-0-50,24.94,,0
3,minic2d,2.2,0,35,0.66,70,0.0,70-2.2-3-0-0.66-0-9,2.96,,0
3,c2d,2.2,0,35,0.25,70,0.0,70-2.2-3-0-0.25-0-25,30.5,,0
3,dpmc,2.2,0,37,0.3,70,0,70-2.2-3-0-0.3-0-68,2.21,,0
3,cachet,2.2,0,38,0.08,70,6.06456e-14,70-2.2-3-0-0.08-0-56,12.79,,0
3,c2d,2.2,0,34,0.71,70,0.0,70-2.2-3-0-0.71-0-83,39.63,,0
3,c2d,2.2,0,36,0.99,70,0.0,70-2.2-3-0-0.99-0-95,54.77,,0
3,d4,2.2,0,36,0.17,70,1.235081e-09,70-2.2-3-0-0.17-0-74,64.49,,0
3,minic2d,2.2,0,37,0.02,70,0.0,70-2.2-3-0-0.02-0-90,43.7,,0
3,dpmc,2.2,0,35,0.57,70,0,70-2.2-3-0-0.57-0-31,0.31,,0
3,minic2d,2.2,0,35,0.05,70,0.0,70-2.2-3-0-0.05-0-94,35.1,,0
3,c2d,2.2,0,35,0.88,70,0.0,70-2.2-3-0-0.88-0-48,13.11,,0
3,d4,2.2,0,36,0.71,70,0.0,70-2.2-3-0-0.71-0-37,69.12,,0
3,minic2d,2.2,0,36,0.62,70,0.0,70-2.2-3-0-0.62-0-3,12.12,,0
3,cachet,2.2,0,35,0.53,70,0,70-2.2-3-0-0.53-0-76,4.54,,0
3,cachet,2.2,0,34,0.28,70,0,70-2.2-3-0-0.28-0-26,5.17,,0
3,dpmc,2.2,0,38,0.53,70,0,70-2.2-3-0-0.53-0-50,0.17,,0
3,cachet,2.2,0,37,0.05,70,1.2864e-11,70-2.2-3-0-0.05-0-81,6.42,,0
3,dpmc,2.2,0,38,0.9,70,0,70-2.2-3-0-0.9-0-64,0.05,,0
3,dpmc,2.2,0,35,0.54,70,0,70-2.2-3-0-0.54-0-32,0.15,,0
3,minic2d,2.2,0,38,0.52,70,0.0,70-2.2-3-0-0.52-0-80,17.37,,0
3,d4,2.2,0,35,0.97,70,0.0,70-2.2-3-0-0.97-0-22,64.75,,0
3,d4,2.2,0,34,0.52,70,0.0,70-2.2-3-0-0.52-0-26,82.51,,0
3,c2d,2.2,0,35,0.07,70,2.645218e-10,70-2.2-3-0-0.07-0-18,31.55,,0
3,minic2d,2.2,0,34,0.54,70,0.0,70-2.2-3-0-0.54-0-64,3.33,,0
3,c2d,2.2,0,37,0.22,70,1.385275e-16,70-2.2-3-0-0.22-0-29,36.49,,0
3,cachet,2.2,0,36,0.48,70,0,70-2.2-3-0-0.48-0-30,7.38,,0
3,minic2d,2.2,0,35,0.57,70,0.0,70-2.2-3-0-0.57-0-94,19.68,,0
3,d4,2.2,0,35,0.49,70,,70-2.2-3-0-0.49-0-69,136.24,,0
3,dpmc,2.2,0,34,0.76,70,0,70-2.2-3-0-0.76-0-3,1.61,,0
3,c2d,2.2,0,36,0.39,70,0.0,70-2.2-3-0-0.39-0-27,77.11,,0
3,minic2d,2.2,0,34,0.13,70,0.0,70-2.2-3-0-0.13-0-51,13.48,,0
3,cachet,2.2,0,38,0.76,70,0,70-2.2-3-0-0.76-0-52,10.86,,0
3,minic2d,2.2,0,33,0.69,70,0.0,70-2.2-3-0-0.69-0-61,29.12,,0
3,c2d,2.2,0,36,0.2,70,6.838697e-15,70-2.2-3-0-0.2-0-77,22.31,,0
3,c2d,2.2,0,37,0.03,70,,70-2.2-3-0-0.03-0-100,212.05,,0
3,d4,2.2,0,36,0.47,70,0.0,70-2.2-3-0-0.47-0-81,117.52000000000001,,0
3,dpmc,2.2,0,35,0.8,70,0,70-2.2-3-0-0.8-0-6,0.05,,0
